partida_id,rodata,chutes,chutes_no_alvo,posse_de_bola,passes,precisao_passes,faltas,cartao_amarelo,cartao_vermelho,impedimentos,escanteios,id_clube
7120,24,9,2,53%,450,83%,12,2,0,1,6,37
7121,24,9,3,43%,334,70%,17,4,0,2,3,11
7121,24,23,5,57%,423,79%,26,3,0,0,12,5
7122,24,4,0,36%,381,79%,17,4,0,3,1,18
7122,24,13,7,64%,647,89%,17,4,0,0,11,2
7123,24,22,10,60%,604,89%,9,2,0,1,5,6
7123,24,6,3,40%,408,85%,8,1,0,1,3,12
7124,24,10,3,36%,315,76%,14,6,0,5,4,10
7124,24,9,2,64%,584,85%,18,2,0,4,3,35
7125,24,12,3,68%,421,85%,17,3,0,4,15,17
7125,24,10,2,32%,207,63%,21,3,0,2,1,16
7065,18,31,14,66%,646,90%,12,0,0,1,12,2
7065,18,8,1,34%,353,80%,8,2,1,0,0,7
7126,25,10,3,58%,488,86%,13,2,0,4,3,35
7126,25,16,5,42%,353,79%,20,2,0,4,5,15
7127,25,13,5,47%,388,74%,18,2,0,2,5,32
7127,25,14,7,53%,420,82%,17,3,0,0,2,5
7128,25,12,2,52%,445,84%,19,5,0,0,6,7
7128,25,12,3,48%,416,82%,23,4,0,0,4,10
7129,25,15,7,60%,511,88%,11,2,0,4,8,38
7129,25,18,7,40%,343,84%,20,3,0,1,7,37
7130,25,17,5,61%,446,80%,10,1,0,2,9,6
7130,25,12,2,39%,298,73%,12,4,0,0,4,16
7131,25,8,3,40%,344,76%,13,0,0,3,2,27
7131,25,12,6,60%,500,83%,15,3,0,2,8,17
7132,25,12,4,56%,457,86%,12,2,0,3,6,41
7132,25,6,3,44%,366,82%,11,1,0,2,4,28
7133,25,17,6,62%,501,83%,8,1,0,1,5,2
7133,25,14,5,38%,313,70%,12,0,0,0,4,8
7134,25,20,6,55%,447,85%,20,0,0,0,7,18
7134,25,14,3,45%,373,81%,14,1,0,0,6,11
7135,25,10,4,56%,516,86%,14,2,0,0,2,9
7135,25,20,4,44%,404,84%,21,6,0,1,4,12
7136,26,14,6,53%,533,85%,10,2,1,3,3,35
7136,26,17,7,47%,485,82%,9,2,0,3,5,2
7137,26,11,5,39%,278,78%,17,3,0,0,11,17
7137,26,5,2,61%,453,85%,18,4,0,0,6,9
7138,26,13,1,57%,518,87%,9,1,1,2,7,6
7138,26,9,2,43%,402,85%,21,2,0,2,3,18
7139,26,12,4,41%,327,75%,13,4,0,1,4,10
7139,26,13,0,59%,440,80%,23,2,0,1,8,38
7140,26,10,4,45%,344,79%,14,3,0,2,4,11
7140,26,18,3,55%,409,88%,18,1,0,2,11,7
7142,26,4,2,35%,255,73%,26,2,0,0,1,12
7142,26,18,5,65%,453,85%,15,0,0,1,2,28
7141,26,4,1,29%,223,65%,17,5,0,6,4,15
7141,26,21,6,71%,506,84%,8,2,0,6,17,5
7143,26,16,5,48%,379,85%,17,1,1,2,7,41
7143,26,17,6,52%,396,89%,22,3,1,1,8,37
7144,26,6,5,39%,266,76%,17,1,0,0,1,27
7144,26,10,0,61%,402,82%,18,1,1,0,5,32
7145,26,17,7,36%,304,75%,15,0,0,2,4,16
7145,26,19,6,64%,537,84%,11,1,0,5,12,8
7146,27,25,9,71%,664,93%,15,0,0,0,13,35
7146,27,7,3,29%,277,82%,13,0,0,2,3,11
7147,27,16,4,62%,500,78%,18,1,0,4,5,18
7147,27,10,3,38%,315,69%,22,4,0,0,4,16
7148,27,13,2,64%,519,86%,14,3,0,0,4,41
7148,27,11,4,36%,293,79%,22,3,0,1,4,32
7149,27,8,1,41%,401,81%,17,3,0,0,0,9
7149,27,12,5,59%,579,87%,22,1,0,0,2,2
7150,27,13,6,54%,508,81%,20,1,0,2,7,8
7150,27,11,1,46%,451,78%,19,1,0,2,2,7
7151,27,14,3,52%,377,77%,18,3,0,0,6,37
7151,27,15,10,48%,357,79%,12,1,0,2,7,10
7152,27,12,4,44%,373,84%,11,1,0,3,5,12
7152,27,16,8,56%,480,88%,14,0,0,1,6,15
7153,27,6,1,41%,343,80%,10,3,0,1,5,38
7153,27,20,2,59%,486,84%,6,0,0,1,8,5
7154,27,11,4,35%,263,72%,24,3,0,1,2,27
7154,27,11,5,65%,473,86%,15,2,0,2,11,28
7155,27,10,4,45%,404,80%,11,2,0,1,5,6
7155,27,9,2,55%,480,85%,15,3,0,1,9,17
7156,28,11,2,49%,407,83%,11,2,0,0,3,6
7156,28,17,5,51%,419,82%,17,4,0,1,10,37
7157,28,8,4,38%,329,78%,21,2,0,1,3,15
7157,28,24,8,62%,506,88%,14,3,0,4,3,7
7159,28,6,1,35%,269,73%,14,3,0,0,4,18
7159,28,17,1,65%,491,85%,12,1,0,1,8,32
7158,28,16,2,57%,467,82%,13,4,0,2,6,11
7158,28,11,5,43%,359,71%,17,3,0,2,4,16
7160,28,11,5,28%,258,69%,22,4,0,2,4,9
7160,28,19,8,72%,672,86%,12,1,0,0,11,41
7161,28,23,10,47%,458,86%,17,2,0,0,4,5
7161,28,8,4,53%,493,86%,4,2,1,3,5,2
7162,28,8,3,39%,328,79%,16,4,0,0,4,10
7162,28,19,6,61%,495,86%,18,6,0,0,7,27
7163,28,8,3,44%,339,74%,19,3,0,2,3,17
7163,28,15,6,56%,423,82%,17,2,0,2,4,12
7167,29,13,2,40%,389,82%,11,2,0,0,3,11
7167,29,3,1,60%,584,86%,10,1,0,0,2,15
7166,29,11,5,59%,518,85%,15,5,0,2,7,18
7166,29,12,4,41%,366,76%,21,3,0,2,6,38
7168,29,11,3,45%,366,82%,12,2,0,1,5,6
7168,29,14,5,55%,447,84%,17,4,0,3,4,32
7169,29,26,5,69%,531,89%,19,2,0,0,8,2
7169,29,7,2,31%,249,67%,21,4,0,0,3,28
7170,29,21,5,75%,675,90%,10,3,0,3,6,41
7170,29,8,4,25%,233,72%,12,1,0,0,1,27
7171,29,16,4,58%,424,84%,18,0,0,1,6,37
7171,29,13,6,42%,301,75%,20,2,0,3,6,17
7172,29,14,4,59%,479,80%,14,2,0,1,2,16
7172,29,10,3,41%,332,78%,14,0,0,2,6,10
7173,29,18,7,51%,465,82%,11,1,0,0,6,12
7173,29,12,5,49%,458,84%,13,0,0,4,3,7
7174,29,11,4,44%,390,79%,15,4,0,0,6,5
7174,29,19,6,56%,490,83%,11,0,0,1,6,35
7175,29,14,2,42%,387,82%,15,2,0,3,3,9
7175,29,19,8,58%,522,85%,17,1,0,1,3,8
7176,30,12,7,55%,530,87%,10,1,0,0,7,6
7176,30,16,6,45%,431,89%,22,3,0,2,3,38
7177,30,11,1,66%,540,85%,23,1,0,2,5,9
7177,30,10,0,34%,276,72%,18,1,1,1,4,18
7178,30,13,4,47%,468,88%,13,2,0,0,2,11
7178,30,10,3,53%,507,87%,10,2,1,1,10,12
7179,30,8,3,40%,376,80%,10,2,0,0,1,15
7179,30,9,2,60%,551,89%,14,1,0,8,3,2
7180,30,7,3,41%,285,78%,24,1,0,3,6,7
7180,30,23,5,59%,410,85%,8,2,0,2,15,28
7181,30,22,6,61%,547,87%,13,2,0,0,10,35
7181,30,13,3,39%,356,81%,14,3,0,2,9,17
7182,30,15,7,64%,494,87%,16,2,0,0,9,5
7182,30,12,3,36%,290,73%,13,1,0,1,6,27
7183,30,11,5,45%,352,80%,24,0,0,0,6,10
7183,30,10,2,55%,443,83%,17,3,0,1,1,32
7164,28,15,9,57%,430,86%,14,2,0,3,7,38
7164,28,10,4,43%,327,77%,11,3,1,0,7,8
7184,30,12,6,60%,526,84%,13,1,0,3,5,41
7184,30,9,3,40%,357,75%,24,5,0,1,4,16
7186,31,17,5,48%,365,78%,17,2,0,2,3,7
7186,31,14,5,52%,384,83%,14,3,0,1,6,17
7187,31,12,1,60%,528,89%,14,0,0,2,4,15
7187,31,11,4,40%,347,81%,15,2,0,3,9,37
7188,31,8,3,58%,637,84%,11,1,0,1,3,6
7188,31,10,4,42%,470,79%,7,1,0,2,1,35
7189,31,20,5,59%,459,84%,10,4,1,1,12,9
7189,31,9,4,41%,340,78%,21,1,1,1,2,11
7191,31,8,4,46%,455,79%,17,0,0,0,3,12
7191,31,20,9,54%,525,86%,12,0,0,1,3,5
7190,31,11,5,71%,624,86%,15,2,0,0,7,2
7190,31,19,7,29%,257,75%,19,1,0,2,2,10
7192,31,15,6,51%,460,82%,26,2,0,1,4,41
7192,31,6,0,49%,444,80%,15,2,0,2,1,38
7193,31,10,3,47%,340,78%,20,3,0,4,7,32
7193,31,12,3,53%,378,82%,14,0,0,1,5,28
7194,31,12,4,42%,385,78%,11,0,0,0,1,27
7194,31,14,2,58%,513,82%,12,1,0,1,6,16
7195,31,10,4,38%,348,77%,7,0,0,3,5,18
7195,31,20,12,62%,545,83%,9,1,0,2,6,8
7196,32,10,3,35%,367,76%,16,2,0,0,2,11
7196,32,18,6,65%,641,89%,19,1,0,1,7,2
7197,32,17,4,75%,684,90%,11,1,0,0,9,35
7197,32,6,3,25%,234,72%,15,4,0,0,2,12
7198,32,17,4,45%,382,81%,19,2,0,0,6,10
7198,32,9,3,55%,467,82%,15,2,0,1,1,6
7200,32,12,4,60%,480,85%,16,5,0,6,7,38
7200,32,9,3,40%,338,79%,9,2,1,3,2,27
7199,32,11,8,41%,384,82%,20,2,0,4,3,15
7199,32,12,2,59%,556,88%,11,0,0,1,3,41
7202,32,9,2,42%,335,77%,8,0,0,1,3,37
7202,32,19,6,58%,456,83%,16,3,0,5,10,18
7203,32,20,9,64%,476,87%,11,4,0,4,11,28
7203,32,17,6,36%,269,71%,19,4,0,2,3,16
7201,32,11,3,55%,395,82%,13,1,1,2,5,32
7201,32,7,3,45%,329,79%,12,2,0,0,5,17
7204,32,5,0,52%,435,81%,20,1,0,1,1,7
7204,32,12,5,48%,394,83%,20,2,0,0,2,9
7205,32,13,5,60%,546,77%,16,5,0,2,8,8
7205,32,13,4,40%,378,72%,14,4,0,3,3,5
6895,1,12,3,45%,390,78%,11,1,0,2,3,12
6895,1,14,3,55%,477,84%,19,1,0,0,6,38
7165,28,5,3,34%,341,75%,14,1,0,0,2,28
7165,28,10,5,66%,665,87%,10,1,0,1,4,35
7115,23,14,6,49%,531,88%,24,3,0,0,5,41
7115,23,8,5,51%,548,87%,15,5,0,1,2,6
7185,30,8,7,41%,291,70%,24,3,0,0,3,37
7185,30,15,5,59%,382,77%,19,1,0,1,10,8
7208,33,13,3,60%,498,85%,9,1,0,1,5,2
7208,33,11,3,40%,335,73%,13,3,0,1,8,17
7206,33,8,5,49%,400,87%,15,1,1,0,6,12
7206,33,9,2,51%,418,85%,16,3,0,1,6,37
7207,33,11,2,55%,454,83%,18,2,0,2,4,15
7207,33,9,2,45%,379,81%,15,0,0,1,4,27
7209,33,20,3,53%,469,87%,12,3,0,2,3,6
7209,33,8,2,47%,407,84%,26,3,0,0,2,11
7210,33,4,1,27%,301,78%,15,1,0,2,1,32
7210,33,12,5,73%,787,91%,16,0,0,3,5,35
7211,33,16,6,64%,538,84%,12,0,0,0,7,5
7211,33,12,3,36%,308,73%,11,3,0,0,3,10
7212,33,17,6,43%,372,79%,9,1,0,1,7,9
7212,33,12,0,57%,490,83%,15,2,0,0,2,16
7213,33,21,9,62%,563,87%,20,2,0,1,6,41
7213,33,8,2,38%,349,81%,15,2,0,0,2,18
7214,33,17,2,54%,437,87%,16,2,0,1,12,38
7214,33,18,3,46%,388,83%,10,1,0,0,6,7
7216,34,9,6,37%,313,79%,20,1,1,0,3,28
7216,34,17,6,63%,539,88%,12,5,0,1,5,6
7217,34,21,10,52%,414,80%,15,3,0,2,8,5
7217,34,8,1,48%,388,73%,7,3,0,1,3,17
7218,34,18,7,35%,305,73%,18,0,0,2,8,8
7218,34,7,1,65%,561,83%,14,0,0,2,3,27
7219,34,3,1,23%,249,67%,13,3,0,2,1,16
7219,34,19,2,77%,819,89%,13,3,0,4,8,35
7220,34,12,6,55%,521,88%,15,1,0,0,4,37
7220,34,13,6,45%,435,85%,11,1,0,2,1,9
7221,34,15,7,54%,400,83%,18,2,0,0,4,32
7221,34,5,2,46%,345,82%,15,3,2,3,4,11
7222,34,17,6,61%,530,86%,19,1,0,0,7,41
7222,34,6,3,39%,346,82%,15,3,0,1,5,12
7223,34,5,1,30%,256,73%,20,2,0,1,2,10
7223,34,12,4,70%,587,86%,15,3,0,2,3,15
7224,34,25,6,66%,542,85%,11,1,0,3,10,7
7224,34,10,2,34%,284,69%,19,3,0,0,8,18
7226,35,17,6,53%,422,82%,13,4,0,1,1,16
7226,35,9,7,47%,379,77%,18,3,1,1,8,37
7227,35,18,3,70%,493,86%,13,2,0,4,10,28
7227,35,8,3,30%,233,64%,18,2,1,1,0,17
7228,35,15,7,55%,433,77%,16,2,0,4,4,41
7228,35,12,5,45%,360,77%,20,4,0,1,5,5
7229,35,13,7,54%,468,86%,18,0,0,1,2,6
7229,35,18,6,46%,409,86%,14,0,0,1,5,7
7230,35,7,2,40%,377,79%,11,3,0,1,3,18
7230,35,17,2,60%,530,86%,12,2,2,0,7,10
7231,35,12,1,57%,487,87%,14,3,0,1,7,12
7231,35,17,7,43%,390,82%,15,2,0,1,5,32
7232,35,8,2,38%,338,78%,17,4,0,2,4,27
7232,35,18,9,62%,518,84%,11,4,0,2,8,2
7233,35,10,3,27%,308,76%,8,0,0,3,6,9
7233,35,8,1,73%,848,89%,13,1,0,1,6,35
7234,35,12,7,56%,530,86%,12,0,0,0,2,15
7234,35,17,8,44%,420,82%,19,3,0,1,3,8
7236,36,11,7,54%,415,84%,22,4,0,2,2,16
7236,36,11,3,46%,351,82%,26,3,1,2,5,7
7237,36,13,5,28%,298,77%,9,1,0,1,2,37
7237,36,21,4,72%,745,90%,10,1,0,1,6,35
7238,36,17,6,57%,472,85%,15,0,0,3,7,28
7238,36,8,3,43%,362,83%,16,4,0,1,3,11
7239,36,11,3,34%,307,73%,16,5,0,1,3,8
7239,36,14,5,66%,597,85%,21,1,0,4,4,41
7240,36,16,7,35%,257,71%,20,6,0,0,9,10
7240,36,8,0,65%,460,83%,9,1,0,2,3,12
7241,36,11,4,40%,306,79%,9,1,0,3,4,17
7241,36,8,3,60%,453,86%,14,3,0,4,7,15
7242,36,13,6,68%,611,90%,16,0,0,4,3,38
7242,36,5,1,32%,281,72%,11,3,0,0,4,32
7243,36,11,4,48%,492,87%,18,4,0,0,2,2
7243,36,5,3,52%,520,86%,19,4,1,0,5,6
7244,36,9,4,48%,429,82%,8,1,0,0,0,9
7244,36,13,5,52%,435,85%,18,1,0,0,9,27
7245,36,22,6,69%,580,84%,10,0,0,1,15,5
7245,36,4,0,31%,273,65%,8,3,0,0,1,18
7215,33,11,4,54%,417,81%,25,0,0,2,5,8
7215,33,11,5,46%,368,78%,24,0,0,2,6,28
7235,35,15,4,53%,434,83%,20,3,1,3,4,38
7235,35,13,4,47%,381,82%,16,2,0,1,5,11
7225,34,7,3,42%,314,75%,16,2,0,3,1,2
7225,34,8,2,58%,431,83%,14,1,0,3,5,38
7246,37,16,5,63%,573,88%,14,1,0,2,7,11
7246,37,11,4,37%,336,76%,9,0,0,1,5,27
7247,37,11,3,61%,547,90%,15,3,1,0,2,32
7247,37,12,7,39%,353,84%,13,3,0,1,0,37
7249,37,7,0,32%,279,71%,18,2,0,6,4,12
7249,37,14,4,68%,587,85%,23,1,0,1,7,8
7248,37,9,3,39%,372,79%,16,4,0,0,2,18
7248,37,25,10,61%,585,87%,13,4,0,0,4,35
7250,37,12,3,40%,302,75%,14,0,1,0,4,10
7250,37,10,4,60%,456,86%,21,4,0,3,1,41
7251,37,7,3,38%,281,75%,19,4,1,1,4,9
7251,37,8,2,62%,454,84%,20,3,0,1,4,28
7252,37,8,2,50%,465,85%,17,1,2,4,2,15
7252,37,11,2,50%,463,86%,19,3,0,1,2,6
7253,37,14,1,43%,317,69%,18,2,0,1,3,16
7253,37,14,5,57%,405,77%,20,0,0,1,11,5
7254,37,19,4,64%,543,87%,20,2,0,0,9,38
7254,37,9,3,36%,307,75%,13,1,0,1,6,17
7255,37,7,1,53%,457,83%,15,5,1,0,3,2
7255,37,19,8,47%,428,85%,12,3,0,2,4,7
7264,38,27,12,48%,390,85%,12,1,0,2,9,12
7264,38,20,5,52%,405,84%,18,2,0,2,6,16
7256,38,19,6,56%,471,82%,24,4,0,1,3,5
7256,38,15,2,44%,370,79%,12,0,0,0,7,6
7257,38,16,5,48%,447,85%,11,0,0,2,4,37
7257,38,15,5,52%,475,88%,13,0,0,1,4,28
7258,38,15,4,44%,362,80%,10,1,0,2,5,18
7258,38,18,8,56%,480,83%,15,0,0,2,8,15
7259,38,18,7,56%,556,87%,8,0,0,1,7,17
7259,38,9,1,44%,435,82%,9,1,0,1,4,11
7261,38,12,6,47%,469,86%,7,2,1,0,5,27
7261,38,17,3,53%,505,90%,4,0,0,2,7,7
7263,38,9,4,48%,424,80%,17,0,0,1,4,38
7263,38,19,8,52%,451,89%,22,3,0,5,5,35
7265,38,9,2,52%,422,85%,12,0,0,1,5,32
7265,38,9,3,48%,401,86%,10,0,0,0,3,9
7260,38,6,1,47%,393,73%,16,2,0,1,5,8
7260,38,16,5,53%,418,80%,13,0,0,6,12,10
7262,38,4,2,36%,305,74%,27,6,0,0,1,2
7262,38,20,1,64%,510,84%,24,3,0,2,7,41
7266,1,7,3,40%,342,77%,14,3,0,1,1,25
7266,1,14,2,60%,490,85%,14,1,0,0,9,13
7267,1,5,3,34%,304,75%,18,3,0,2,4,37
7267,1,12,4,66%,563,88%,9,3,0,2,11,28
7268,1,11,5,28%,251,70%,12,2,0,2,5,9
7268,1,7,3,72%,636,87%,10,1,0,2,4,2
7269,1,18,5,45%,329,82%,19,4,0,3,4,32
7269,1,13,4,55%,398,81%,16,2,0,2,5,35
7271,1,12,3,65%,520,83%,18,3,0,0,4,6
7271,1,12,6,35%,277,70%,17,3,0,2,5,27
7270,1,14,10,62%,503,87%,25,2,0,0,3,41
7270,1,12,5,38%,300,81%,21,3,0,3,4,38
7273,1,10,2,43%,428,79%,9,1,0,0,5,20
7273,1,18,8,57%,552,87%,12,0,0,2,7,5
7272,1,7,2,39%,351,72%,14,3,0,5,3,17
7272,1,15,6,61%,518,83%,18,5,0,1,10,8
7274,1,11,5,57%,557,83%,18,1,0,0,3,15
7274,1,14,4,43%,429,81%,9,2,0,0,1,46
7275,1,11,4,57%,485,86%,24,4,0,0,6,10
7275,1,8,5,43%,362,82%,15,2,0,2,1,18
7276,2,14,3,62%,459,85%,14,5,0,1,12,2
7276,2,9,4,38%,291,74%,16,4,0,1,3,17
7277,2,6,3,43%,419,82%,19,1,0,3,1,27
7277,2,15,5,57%,548,84%,18,3,0,1,4,28
7278,2,9,3,39%,295,72%,13,4,0,3,2,37
7278,2,24,6,61%,442,83%,12,2,0,1,9,5
7279,2,8,3,44%,394,84%,22,2,0,0,0,9
7279,2,10,4,56%,489,84%,15,1,0,4,1,13
7280,2,6,4,44%,386,77%,19,3,0,0,4,8
7280,2,10,4,56%,483,81%,12,2,0,4,6,46
7281,2,14,8,52%,378,80%,19,1,0,2,1,32
7281,2,5,3,48%,353,81%,21,4,2,1,4,10
7283,2,6,4,33%,279,76%,11,0,0,2,3,20
7283,2,17,4,67%,550,88%,10,2,0,1,5,38
7282,2,13,1,59%,519,88%,14,0,0,1,5,25
7282,2,11,5,41%,366,82%,27,2,0,3,1,15
7284,2,8,1,48%,448,88%,18,3,0,1,4,18
7284,2,10,1,52%,474,87%,15,2,0,0,7,35
7286,3,2,0,24%,236,70%,20,3,0,3,0,25
7286,3,18,2,76%,703,89%,14,2,0,0,8,28
7287,3,12,3,52%,491,85%,14,3,0,4,4,38
7287,3,9,4,48%,458,85%,14,0,0,2,4,8
7288,3,5,0,58%,514,87%,22,1,0,1,5,2
7288,3,9,2,42%,382,84%,14,0,0,2,4,35
7289,3,9,4,36%,350,78%,12,4,0,0,4,15
7289,3,10,1,64%,610,87%,21,5,0,0,6,6
7290,3,20,6,65%,672,88%,17,0,0,3,4,41
7290,3,9,1,35%,366,77%,18,0,0,1,2,46
7292,3,5,0,41%,337,74%,16,3,1,0,3,18
7292,3,13,7,59%,480,84%,22,3,0,2,3,32
7294,3,14,6,62%,511,84%,14,2,0,1,7,27
7294,3,8,3,38%,308,76%,16,2,0,0,2,20
7291,3,6,4,33%,244,68%,16,4,1,2,5,10
7291,3,14,3,67%,490,84%,14,4,0,2,6,37
7293,3,16,5,47%,390,78%,11,3,0,0,10,5
7293,3,15,4,53%,437,77%,8,1,0,2,10,9
7296,4,6,2,42%,437,80%,13,1,0,0,1,35
7296,4,11,1,58%,561,86%,13,3,0,1,8,10
7297,4,7,3,48%,419,78%,13,2,0,3,1,20
7297,4,13,3,52%,423,83%,9,3,1,3,9,2
7298,4,5,2,42%,367,77%,13,2,0,2,9,8
7298,4,21,5,58%,494,85%,15,0,0,1,12,5
7299,4,11,2,42%,379,84%,11,0,0,0,7,25
7299,4,13,5,58%,527,87%,24,3,0,1,4,38
7301,4,13,3,62%,428,79%,19,3,0,0,7,27
7301,4,9,3,38%,271,64%,16,5,0,0,2,37
7300,4,8,3,43%,322,75%,16,1,0,3,2,13
7300,4,20,6,57%,413,82%,16,1,0,2,3,46
7303,4,5,1,43%,298,73%,13,1,0,6,4,32
7303,4,9,1,57%,378,79%,18,3,0,0,9,17
7304,4,9,5,29%,249,65%,14,4,0,1,2,9
7304,4,18,8,71%,616,86%,9,3,0,1,9,28
7302,4,14,7,67%,600,87%,11,4,0,2,7,6
7302,4,10,4,33%,301,71%,16,5,0,1,2,18
7306,5,9,4,32%,272,76%,13,3,0,2,2,5
7306,5,20,9,68%,561,87%,15,2,0,0,14,41
7307,5,12,5,42%,316,72%,10,4,0,3,5,46
7307,5,15,6,58%,422,77%,15,3,0,0,7,38
7308,5,10,3,48%,505,83%,18,3,0,2,8,8
7308,5,12,2,52%,535,86%,10,1,0,0,3,37
7309,5,10,3,62%,407,74%,16,2,0,1,6,10
7309,5,14,2,38%,252,64%,23,3,0,1,7,27
7311,5,10,3,51%,477,82%,15,2,0,1,3,17
7311,5,12,3,49%,440,83%,17,2,0,2,4,15
7310,5,4,3,37%,321,74%,17,0,0,2,3,9
7310,5,16,2,63%,534,86%,14,3,0,6,7,32
7312,5,11,5,38%,271,66%,22,2,0,3,3,28
7312,5,8,1,62%,413,75%,20,4,0,2,7,2
7313,5,13,2,49%,484,84%,9,0,0,1,5,18
7313,5,8,4,51%,508,84%,16,4,0,2,3,25
7314,5,14,2,67%,593,88%,9,1,0,0,9,35
7314,5,13,1,33%,281,72%,10,1,0,2,7,20
7317,6,5,3,34%,323,72%,14,1,0,0,2,13
7317,6,17,7,66%,614,87%,18,1,0,3,5,2
7318,6,19,7,63%,470,84%,18,1,0,1,11,41
7318,6,10,5,37%,286,73%,15,1,0,2,2,32
7319,6,17,5,53%,446,81%,13,3,0,1,10,38
7319,6,12,6,47%,428,82%,13,3,0,1,5,5
7316,6,3,2,51%,394,80%,17,3,0,4,5,9
7316,6,9,2,49%,390,82%,22,3,0,0,6,17
7320,6,8,3,46%,408,82%,16,2,0,1,3,25
7320,6,12,2,54%,459,84%,17,1,1,0,8,46
7322,6,9,3,49%,475,84%,17,3,0,0,5,18
7322,6,16,3,51%,502,86%,8,0,0,1,4,8
7321,6,11,5,53%,366,78%,12,2,1,2,9,20
7321,6,25,11,47%,345,77%,19,3,2,3,9,10
7323,6,16,8,33%,262,67%,16,3,0,1,6,27
7323,6,16,6,67%,541,84%,16,4,0,5,7,35
7325,6,19,6,47%,415,81%,21,2,0,2,7,6
7325,6,6,3,53%,483,84%,14,3,0,2,1,28
7324,6,20,7,70%,577,86%,12,2,0,3,9,37
7324,6,9,4,30%,256,64%,8,1,2,1,2,15
7326,7,13,2,65%,510,72%,12,1,0,1,10,41
7326,7,8,4,35%,284,51%,17,2,0,4,5,25
7327,7,15,5,46%,449,85%,14,3,1,1,8,9
7327,7,10,4,54%,535,86%,11,1,0,0,5,8
7329,7,18,5,62%,519,84%,12,1,0,0,6,15
7329,7,12,5,38%,313,72%,15,1,0,2,5,20
7330,7,18,5,58%,398,81%,13,2,1,1,10,6
7330,7,15,6,42%,301,72%,12,4,0,3,5,32
7328,7,19,8,58%,437,80%,10,3,0,6,7,38
7328,7,18,4,42%,331,74%,16,4,0,1,7,37
7331,7,11,6,49%,406,79%,20,4,0,1,4,28
7331,7,11,3,51%,408,78%,16,2,1,4,6,35
7332,7,13,6,40%,309,72%,16,2,0,1,5,46
7332,7,10,3,60%,474,79%,20,3,0,0,5,10
7334,7,18,7,36%,268,69%,20,4,0,1,3,27
7334,7,11,2,64%,461,83%,12,6,0,5,6,2
7333,7,8,1,44%,445,84%,11,0,0,3,3,18
7333,7,12,3,56%,537,86%,17,1,0,2,7,13
7335,7,12,5,58%,468,80%,16,2,0,0,8,5
7335,7,12,2,42%,336,72%,24,2,0,1,5,17
7336,8,12,4,56%,517,86%,16,1,0,1,9,9
7336,8,11,5,44%,430,85%,15,2,0,1,2,15
7337,8,9,5,36%,259,65%,24,3,0,2,7,20
7337,8,22,10,64%,458,82%,17,2,1,2,2,32
7338,8,14,6,33%,269,68%,13,2,1,1,3,38
7338,8,16,5,67%,544,85%,14,3,0,0,7,10
7339,8,20,7,72%,605,89%,6,4,0,3,8,37
7339,8,16,8,28%,238,72%,9,0,0,5,4,46
7340,8,8,2,32%,286,70%,19,4,0,3,1,18
7340,8,13,1,68%,592,84%,11,1,0,1,7,28
7341,8,8,3,59%,559,85%,26,1,0,5,3,2
7341,8,10,3,41%,388,78%,15,1,0,1,5,8
7342,8,13,3,70%,689,90%,12,0,0,1,6,6
7342,8,11,5,30%,295,74%,15,3,0,0,3,25
7343,8,8,3,35%,307,72%,17,2,1,2,6,27
7343,8,13,2,65%,532,84%,11,1,0,0,6,5
7344,8,19,9,46%,480,82%,13,0,0,1,4,35
7344,8,7,3,54%,561,84%,12,2,0,1,4,17
7345,8,12,5,57%,528,85%,26,5,0,3,5,41
7345,8,9,2,43%,418,86%,18,3,0,2,1,13
7347,9,8,4,27%,245,69%,13,4,0,4,2,46
7347,9,21,8,73%,636,87%,6,3,0,2,12,28
7346,9,15,4,59%,513,84%,14,3,0,0,4,32
7346,9,16,8,41%,364,78%,18,3,0,3,3,15
7348,9,20,9,58%,540,82%,11,2,0,0,3,8
7348,9,7,3,42%,407,73%,17,2,0,2,2,10
7349,9,13,6,53%,452,79%,13,1,0,0,5,37
7349,9,7,1,47%,389,75%,14,2,0,4,9,20
7350,9,11,5,33%,282,73%,15,1,0,2,5,9
7350,9,21,4,67%,579,88%,11,2,0,0,6,41
7351,9,14,5,51%,436,83%,13,1,0,1,6,38
7351,9,13,1,49%,414,85%,23,2,0,0,3,18
7353,9,12,5,52%,483,81%,14,2,0,1,7,5
7353,9,9,6,48%,452,78%,25,1,0,2,4,2
7352,9,12,5,64%,530,84%,23,2,0,0,4,27
7352,9,4,3,36%,302,71%,15,1,1,0,3,25
7354,9,4,1,40%,387,80%,15,2,0,2,1,35
7354,9,11,4,60%,564,87%,14,5,0,2,5,13
7355,9,10,5,37%,405,80%,9,0,0,4,7,17
7355,9,21,4,63%,662,89%,16,3,0,2,11,6
7356,10,11,2,46%,428,80%,13,2,0,2,4,15
7356,10,18,9,54%,503,86%,17,2,0,2,7,28
7357,10,9,3,47%,468,83%,19,3,0,3,2,25
7357,10,8,2,53%,508,85%,19,2,0,1,3,37
7358,10,9,2,46%,388,78%,21,2,0,1,6,13
7358,10,10,1,54%,436,81%,15,3,0,0,4,5
7359,10,16,5,56%,466,83%,18,2,0,2,2,32
7359,10,11,3,44%,378,79%,16,1,0,1,3,46
7360,10,12,4,53%,465,88%,16,2,0,0,5,6
7360,10,18,6,47%,429,85%,15,2,0,2,4,38
7361,10,16,6,51%,497,88%,10,1,0,3,6,41
