ID,rodata,data,hora,formacao_mandante,formacao_visitante,tecnico_mandante,tecnico_visitante,vencedor,arena,mandante_Placar,visitante_Placar,mandante_Estado,visitante_Estado,arrecadacao,id_mandante,id_visitante
3785,32,2011-10-30,18:00,,,,,Coritiba, Couto Pereira,3,1,PR,MG,0.0,11,46
3786,32,2011-10-30,18:00,,,,,Atletico-MG,Arena do Jacaré,2,1,MG,SP,0.0,35,38
3787,33,2011-11-05,19:00,,,,,Bahia,Pituaçu,4,3,BA,SP,0.0,37,2
3788,33,2011-11-05,19:00,,,,,Figueirense,Engenhão,0,1,RJ,SC,0.0,7,31
3789,33,2011-11-05,19:00,,,,,Atletico-MG,Arena do Jacaré,2,0,MG,RS,0.0,35,6
3790,33,2011-11-06,17:00,,,,,Santos, Vila Belmiro,2,0,SP,RJ,0.0,28,12
3791,33,2011-11-06,17:00,,,,,America-MG,Parque do Sabiá,2,1,MG,SP,0.0,46,8
3792,33,2011-11-06,17:00,,,,,Flamengo,Engenhão,5,1,RJ,MG,0.0,41,30
3793,33,2011-11-06,17:00,,,,,Ceara,  Ressacada,1,2,SC,CE,0.0,33,27
3794,33,2011-11-06,19:00,,,,,Athletico-PR, Arena da Baixada,2,1,PR,GO,0.0,15,17
3795,33,2011-11-06,19:00,,,,,Fluminense, Beira Rio,1,2,RS,RJ,0.0,10,9
3796,33,2011-11-06,19:00,,,,,Coritiba,Arena Barueri,0,2,SP,PR,0.0,38,11
3797,34,2011-11-12,19:00,,,,,America-MG,Engenhão,1,2,RJ,MG,0.0,9,46
3798,34,2011-11-12,19:00,,,,,Figueirense, Orlando Scarpelli,2,1,SC,MG,0.0,31,35
3799,34,2011-11-12,19:00,,,,,Sao Paulo, Morumbi,2,0,SP,SC,0.0,2,33
3800,34,2011-11-13,17:00,,,,,Coritiba, Couto Pereira,2,0,PR,RJ,0.0,11,41
3801,34,2011-11-13,17:00,,,,,Santos, Presidente Vargas,2,3,CE,SP,0.0,27,28
3802,34,2011-11-13,17:00,,,,,-, Olímpico,2,2,RS,SP,0.0,6,38
3803,34,2011-11-13,17:00,,,,,Corinthians, Pacaembu,2,1,SP,PR,0.0,8,15
3804,34,2011-11-13,19:00,,,,,Vasco,Engenhão,2,0,RJ,RJ,0.0,12,7
3805,34,2011-11-13,19:00,,,,,Bahia, Serra Dourada,0,1,GO,BA,0.0,17,37
3806,34,2011-11-13,19:00,,,,,Cruzeiro,Arena do Jacaré,1,0,MG,RS,0.0,30,10
3807,35,2011-11-16,20:30,,,,,America-MG,Arena do Jacaré,2,1,MG,RJ,0.0,46,7
3808,35,2011-11-16,20:30,,,,,Internacional, Beira Rio,1,0,RS,BA,0.0,10,37
3809,35,2011-11-16,20:30,,,,,Fluminense,Engenhão,5,4,RJ,RS,0.0,9,6
3810,35,2011-11-16,20:30,,,,,Athletico-PR, Arena da Baixada,1,0,PR,SP,0.0,15,2
3811,35,2011-11-16,21:50,,,,,-, Pacaembu,1,1,SP,RJ,0.0,38,12
3812,35,2011-11-16,21:50,,,,,-,  Ressacada,0,0,SC,MG,0.0,33,30
3813,35,2011-11-16,21:50,,,,,Corinthians, Presidente Vargas,0,1,CE,SP,0.0,27,8
3814,35,2011-11-17,20:30,,,,,Atletico-MG,Arena do Jacaré,2,1,MG,PR,0.0,35,11
3815,35,2011-11-17,20:30,,,,,-,Engenhão,0,0,RJ,SC,0.0,41,31
3816,35,2011-11-17,20:30,,,,,-, Pacaembu,1,1,SP,GO,0.0,28,17
3817,36,2011-11-19,19:00,,,,,Sao Paulo, Morumbi,3,1,SP,MG,0.0,2,46
3818,36,2011-11-19,19:00,,,,,Vasco, São Januário,2,0,RJ,SC,0.0,12,33
3819,36,2011-11-19,19:00,,,,,Ceara, Olímpico,1,3,RS,CE,0.0,6,27
3820,36,2011-11-20,17:00,,,,,-, Serra Dourada,0,0,GO,RJ,0.0,17,41
3821,36,2011-11-20,17:00,,,,,Corinthians, Pacaembu,2,1,SP,MG,0.0,8,35
3822,36,2011-11-20,17:00,,,,,Internacional,Engenhão,1,2,RJ,RS,0.0,7,10
3823,36,2011-11-20,17:00,,,,,-,Arena do Jacaré,1,1,MG,PR,0.0,30,15
3824,36,2011-11-20,19:00,,,,,Fluminense, Orlando Scarpelli,0,4,SC,RJ,0.0,31,9
3825,36,2011-11-20,19:00,,,,,Coritiba, Couto Pereira,1,0,PR,SP,0.0,11,28
3826,36,2011-11-20,19:00,,,,,Palmeiras,Pituaçu,0,2,BA,SP,0.0,37,38
3827,37,2011-11-27,17:00,,,,,Vasco,Engenhão,1,2,RJ,RJ,0.0,9,12
3828,37,2011-11-27,17:00,,,,,Corinthians, Orlando Scarpelli,0,1,SC,SP,0.0,31,8
3829,37,2011-11-27,17:00,,,,,Palmeiras, Pacaembu,1,0,SP,SP,0.0,38,2
3830,37,2011-11-27,17:00,,,,,Flamengo,Cláudio Moacyr,1,0,RJ,RS,0.0,41,10
3831,37,2011-11-27,17:00,,,,,Atletico-MG,Arena do Jacaré,4,0,MG,RJ,0.0,35,7
3832,37,2011-11-27,17:00,,,,,Coritiba, Couto Pereira,1,0,PR,SC,0.0,11,33
3833,37,2011-11-27,17:00,,,,,-, Presidente Vargas,2,2,CE,MG,0.0,27,30
3834,37,2011-11-27,17:00,,,,,America-MG,Parque do Sabiá,2,1,MG,PR,0.0,46,15
3835,37,2011-11-27,17:00,,,,,-, Olímpico,2,2,RS,GO,0.0,6,17
3836,37,2011-11-27,17:00,,,,,-, Vila Belmiro,1,1,SP,BA,0.0,28,37
3837,38,2011-12-04,17:00,,,,,-, Pacaembu,0,0,SP,SP,0.0,8,38
3838,38,2011-12-04,17:00,,,,,-,Engenhão,1,1,RJ,RJ,0.0,12,41
3839,38,2011-12-04,17:00,,,,,Sao Paulo,Romildo Ferreira,4,1,SP,SP,0.0,2,28
3840,38,2011-12-04,17:00,,,,,-,  Raulino de Oliveira,1,1,RJ,RJ,0.0,7,9
3841,38,2011-12-04,17:00,,,,,Internacional, Beira Rio,1,0,RS,RS,0.0,10,6
3842,38,2011-12-04,17:00,,,,,Cruzeiro,Arena do Jacaré,6,1,MG,MG,0.0,30,35
3843,38,2011-12-04,17:00,,,,,-,  Ressacada,1,1,SC,SC,0.0,33,31
3844,38,2011-12-04,17:00,,,,,Atletico-GO, Serra Dourada,5,1,GO,MG,0.0,17,46
3845,38,2011-12-04,17:00,,,,,Bahia,Pituaçu,2,1,BA,CE,0.0,37,27
3846,38,2011-12-04,17:00,,,,,Athletico-PR, Arena da Baixada,1,0,PR,PR,0.0,15,11
3847,1,2012-05-19,18:30,,,,,-, Pacaembu,1,1,SP,SP,0.0,38,36
3848,1,2012-05-19,18:30,,,,,-,Ilha do Retiro,1,1,PE,RJ,0.0,18,41
3849,1,2012-05-19,21:00,,,,,Figueirense, Orlando Scarpelli,2,1,SC,PE,0.0,31,19
3850,1,2012-05-20,16:00,,,,,Fluminense, Pacaembu,0,1,SP,RJ,0.0,8,9
3851,1,2012-05-20,16:00,,,,,Internacional, Beira Rio,2,0,RS,PR,0.0,10,11
3852,1,2012-05-20,16:00,,,,,Botafogo-RJ,Engenhão,4,2,RJ,SP,0.0,7,2
3853,1,2012-05-20,16:00,,,,,Atletico-MG, Moisés Lucarelli,0,1,SP,MG,0.0,44,35
3854,1,2012-05-20,18:30,,,,,-,Parque do Sabiá,0,0,MG,GO,0.0,30,17
3855,1,2012-05-20,18:30,,,,,-,Pituaçu,0,0,BA,SP,0.0,37,28
3856,1,2012-05-20,18:30,,,,,Vasco, São Januário,2,1,RJ,RS,0.0,12,6
3857,2,2012-05-26,18:30,,,,,-, Serra Dourada,1,1,GO,SP,0.0,17,44
3858,2,2012-05-26,18:30,,,,,-,Engenhão,3,3,RJ,RS,0.0,41,10
3859,2,2012-05-26,18:30,,,,,Vasco,Canindé,0,1,SP,RJ,0.0,36,12
3860,2,2012-05-26,21:00,,,,,-,Aflitos,0,0,PE,MG,0.0,19,30
3861,2,2012-05-27,16:00,,,,,Sao Paulo, Morumbi,1,0,SP,BA,0.0,2,37
3862,2,2012-05-27,16:00,,,,,Atletico-MG,  Independência,1,0,MG,SP,0.0,35,8
3863,2,2012-05-27,16:00,,,,,Botafogo-RJ, Couto Pereira,2,3,PR,RJ,0.0,11,7
3864,2,2012-05-27,16:00,,,,,-, Vila Belmiro,0,0,SP,PE,0.0,28,18
3865,2,2012-05-27,18:30,,,,,Gremio, Olímpico,1,0,RS,SP,0.0,6,38
3866,2,2012-05-27,18:30,,,,,-,Engenhão,2,2,RJ,SC,0.0,9,31
3867,3,2012-06-06,19:30,,,,,Gremio, Serra Dourada,0,1,GO,RS,0.0,17,6
3868,3,2012-06-06,19:30,,,,,Sport,Ilha do Retiro,2,1,PE,SP,0.0,18,38
3869,3,2012-06-06,20:30,,,,,Vasco, São Januário,4,2,RJ,PE,0.0,12,19
3870,3,2012-06-06,20:30,,,,,-,  Independência,1,1,MG,BA,0.0,35,37
3871,3,2012-06-06,20:30,,,,,Coritiba, Couto Pereira,2,0,PR,SP,0.0,11,36
3872,3,2012-06-06,21:50,,,,,Internacional, Beira Rio,1,0,RS,SP,0.0,10,2
3873,3,2012-06-06,21:50,,,,,-, Moisés Lucarelli,2,2,SP,RJ,0.0,44,41
3874,3,2012-06-06,21:50,,,,,-, Vila Belmiro,1,1,SP,RJ,0.0,28,9
3875,3,2012-06-07,21:00,,,,,-, Pacaembu,1,1,SP,SC,0.0,8,31
3876,3,2012-06-07,21:00,,,,,Cruzeiro,Engenhão,2,3,RJ,MG,0.0,7,30
3877,4,2012-06-09,18:30,,,,,Flamengo,Engenhão,3,1,RJ,PR,0.0,41,11
3878,4,2012-06-09,21:00,,,,,Atletico-MG, Pacaembu,0,1,SP,MG,0.0,38,35
3879,4,2012-06-10,16:00,,,,,Portuguesa,Canindé,2,0,SP,GO,0.0,36,17
3880,4,2012-06-10,17:00,,,,,Gremio, Olímpico,2,0,RS,SP,0.0,6,8
3881,4,2012-06-10,17:00,,,,,-,Engenhão,0,0,RJ,RS,0.0,9,10
3882,4,2012-06-10,17:00,,,,,Vasco,Pituaçu,1,2,BA,RJ,0.0,37,12
3883,4,2012-06-10,18:30,,,,,Sao Paulo, Morumbi,1,0,SP,SP,0.0,2,28
3884,4,2012-06-10,18:30,,,,,Nautico,Aflitos,3,2,PE,RJ,0.0,19,7
3885,4,2012-06-10,18:30,,,,,Cruzeiro,Melão,1,0,MG,PE,0.0,30,18
3886,4,2012-06-10,18:30,,,,,-, Orlando Scarpelli,0,0,SC,SP,0.0,31,44
3887,5,2012-06-16,18:30,,,,,Botafogo-RJ, Beira Rio,1,2,RS,RJ,0.0,10,7
3888,5,2012-06-16,18:30,,,,,Cruzeiro,  Independência,1,0,MG,SC,0.0,30,31
3889,5,2012-06-16,21:00,,,,,Fluminense,Engenhão,4,1,RJ,SP,0.0,9,36
3890,5,2012-06-17,16:00,,,,,Sao Paulo, Morumbi,1,0,SP,MG,0.0,2,35
3891,5,2012-06-17,16:00,,,,,Bahia,Pituaçu,2,1,BA,PE,0.0,37,18
3892,5,2012-06-17,16:00,,,,,Flamengo,Engenhão,1,0,RJ,SP,0.0,41,28
3893,5,2012-06-17,16:00,,,,,-,Arena Barueri,1,1,SP,RJ,0.0,38,12
3894,5,2012-06-17,18:30,,,,,Nautico,Aflitos,1,0,PE,RS,0.0,19,6
3895,5,2012-06-17,18:30,,,,,Coritiba, Couto Pereira,3,0,PR,GO,0.0,11,17
3896,5,2012-06-17,18:30,,,,,Ponte Preta, Moisés Lucarelli,1,0,SP,SP,0.0,44,8
3897,6,2012-06-23,18:30,,,,,Portuguesa,Canindé,1,0,SP,SP,0.0,36,2
3898,6,2012-06-23,18:30,,,,,Cruzeiro, São Januário,1,3,RJ,MG,0.0,12,30
3899,6,2012-06-23,21:00,,,,,Atletico-MG,  Independência,5,1,MG,PE,0.0,35,19
3900,6,2012-06-24,16:00,,,,,Corinthians, Pacaembu,2,1,SP,SP,0.0,8,38
3901,6,2012-06-24,16:00,,,,,Gremio, Olímpico,2,0,RS,RJ,0.0,6,41
3902,6,2012-06-24,16:00,,,,,-, Orlando Scarpelli,1,1,SC,BA,0.0,31,37
3903,6,2012-06-24,18:30,,,,,Ponte Preta,Engenhão,1,2,RJ,SP,0.0,7,44
3904,6,2012-06-24,18:30,,,,,-, Vila Belmiro,2,2,SP,PR,0.0,28,11
3905,6,2012-06-24,18:30,,,,,Fluminense, Serra Dourada,1,4,GO,RJ,0.0,17,9
3906,6,2012-06-24,18:30,,,,,Internacional,Ilha do Retiro,0,2,PE,RS,0.0,18,10
3907,7,2012-06-30,16:20,,,,,Fluminense,Aflitos,0,2,PE,RJ,0.0,19,9
3908,7,2012-06-30,16:20,,,,,Sao Paulo,  Independência,2,3,MG,SP,0.0,30,2
3909,7,2012-06-30,18:30,,,,,Vasco, São Januário,3,2,RJ,SP,0.0,12,44
3910,7,2012-07-01,16:00,,,,,Sport, Couto Pereira,2,3,PR,PE,0.0,11,18
3911,7,2012-07-01,16:00,,,,,-,Pituaçu,1,1,BA,RS,0.0,37,10
3912,7,2012-07-01,16:00,,,,,-,Canindé,0,0,SP,SP,0.0,36,28
3913,7,2012-07-01,18:30,,,,,Atletico-MG, Olímpico,0,1,RS,MG,0.0,6,35
3914,7,2012-07-01,18:30,,,,,Flamengo,Engenhão,3,2,RJ,GO,0.0,41,17
3915,7,2012-07-01,18:30,,,,,Palmeiras,Arena Barueri,3,1,SP,SC,0.0,38,31
3917,8,2012-07-07,18:30,,,,,Botafogo-RJ,Engenhão,3,0,RJ,BA,0.0,7,37
3918,8,2012-07-07,18:30,,,,,Internacional, Beira Rio,2,1,RS,MG,0.0,10,30
3919,8,2012-07-07,21:00,,,,,Nautico, Serra Dourada,0,1,GO,PE,0.0,17,19
3920,8,2012-07-08,16:00,,,,,Sao Paulo, Morumbi,3,1,SP,PR,0.0,2,11
3921,8,2012-07-08,16:00,,,,,-, Orlando Scarpelli,1,1,SC,RJ,0.0,31,12
3922,8,2012-07-08,16:00,,,,,Fluminense,Engenhão,1,0,RJ,RJ,0.0,9,41
3923,8,2012-07-08,16:00,,,,,Santos, Vila Belmiro,4,2,SP,RS,0.0,28,6
3924,8,2012-07-08,18:30,,,,,Ponte Preta, Moisés Lucarelli,1,0,SP,SP,0.0,44,38
3925,8,2012-07-08,18:30,,,,,Atletico-MG,  Independência,2,0,MG,SP,0.0,35,36
3926,8,2012-07-08,18:30,,,,,-,Ilha do Retiro,1,1,PE,SP,0.0,18,8
3916,7,2012-07-11,19:30,,,,,Botafogo-RJ, Pacaembu,1,3,SP,RJ,0.0,8,7
3927,9,2012-07-14,18:30,,,,,Corinthians, Pacaembu,2,1,SP,PE,0.0,8,19
3928,9,2012-07-14,18:30,,,,,Atletico-MG, Orlando Scarpelli,3,4,SC,MG,0.0,31,35
3929,9,2012-07-14,21:00,,,,,Ponte Preta, Moisés Lucarelli,4,1,SP,PR,0.0,44,11
3930,9,2012-07-15,16:00,,,,,-,Engenhão,1,1,RJ,RJ,0.0,7,9
3931,9,2012-07-15,16:00,,,,,-, Beira Rio,0,0,RS,SP,0.0,10,28
3932,9,2012-07-15,16:00,,,,,Flamengo,Pituaçu,1,2,BA,RJ,0.0,37,41
3933,9,2012-07-15,16:00,,,,,Gremio,  Independência,1,3,MG,RS,0.0,30,6
3934,9,2012-07-15,18:30,,,,,Sport,Ilha do Retiro,2,1,PE,SP,0.0,18,36
3935,9,2012-07-15,18:30,,,,,Vasco, São Januário,1,0,RJ,GO,0.0,12,17
3936,9,2012-07-15,18:30,,,,,-,Arena Barueri,1,1,SP,SP,0.0,38,2
3937,10,2012-07-18,19:30,,,,,-, Vila Belmiro,0,0,SP,RJ,0.0,28,7
3938,10,2012-07-18,19:30,,,,,Gremio, Olímpico,3,1,RS,PE,0.0,6,18
3939,10,2012-07-18,20:30,,,,,Nautico,Aflitos,3,0,PE,SP,0.0,19,44
3940,10,2012-07-18,20:30,,,,,Cruzeiro,Canindé,0,2,SP,MG,0.0,36,30
3941,10,2012-07-18,21:50,,,,,Atletico-MG,  Independência,3,1,MG,RS,0.0,35,10
3942,10,2012-07-18,21:50,,,,,Vasco, Morumbi,0,1,SP,RJ,0.0,2,12
3943,10,2012-07-18,21:50,,,,,Corinthians,Engenhão,0,3,RJ,SP,0.0,41,8
3944,10,2012-07-19,21:00,,,,,Atletico-GO, Serra Dourada,3,2,GO,SC,0.0,17,31
3945,10,2012-07-19,21:00,,,,,Fluminense,Engenhão,4,0,RJ,BA,0.0,9,37
3946,10,2012-07-19,21:00,,,,,-, Couto Pereira,1,1,PR,SP,0.0,11,38
3947,11,2012-07-21,18:30,,,,,Atletico-MG,Ilha do Retiro,1,4,PE,MG,0.0,18,35
3948,11,2012-07-21,18:30,,,,,Vasco, São Januário,2,0,RJ,SP,0.0,12,28
3949,11,2012-07-21,21:00,,,,,-, Pacaembu,1,1,SP,SP,0.0,8,36
3950,11,2012-07-22,16:00,,,,,Palmeiras,Arena Barueri,3,0,SP,PE,0.0,38,19
3951,11,2012-07-22,16:00,,,,,Internacional, Beira Rio,4,1,RS,GO,0.0,10,17
3952,11,2012-07-22,16:00,,,,,Cruzeiro,  Independência,1,0,MG,RJ,0.0,30,41
3953,11,2012-07-22,16:00,,,,,Sao Paulo, Orlando Scarpelli,0,2,SC,SP,0.0,31,2
3954,11,2012-07-22,18:30,,,,,Fluminense, Moisés Lucarelli,1,2,SP,RJ,0.0,44,9
3955,11,2012-07-22,18:30,,,,,Gremio,Engenhão,0,1,RJ,RS,0.0,7,6
3956,11,2012-07-22,18:30,,,,,-,Pituaçu,2,2,BA,PR,0.0,37,11
3957,12,2012-07-25,19:30,,,,,Internacional, Orlando Scarpelli,0,1,SC,RS,0.0,31,10
3958,12,2012-07-25,19:30,,,,,-, Moisés Lucarelli,1,1,SP,PE,0.0,44,18
3959,12,2012-07-25,20:30,,,,,Vasco,Engenhão,1,0,RJ,RJ,0.0,12,7
3960,12,2012-07-25,20:30,,,,,Coritiba,Aflitos,3,4,PE,PR,0.0,19,11
3961,12,2012-07-25,21:50,,,,,Corinthians, Pacaembu,2,0,SP,MG,0.0,8,30
3962,12,2012-07-25,21:50,,,,,Atletico-GO, Serra Dourada,4,3,GO,SP,0.0,17,2
3963,12,2012-07-25,21:50,,,,,Gremio, Olímpico,1,0,RS,RJ,0.0,6,9
3964,12,2012-07-26,21:00,,,,,Atletico-MG,  Independência,2,0,MG,SP,0.0,35,28
3965,12,2012-07-26,21:00,,,,,-,Engenhão,0,0,RJ,SP,0.0,41,36
3966,12,2012-07-26,21:00,,,,,Bahia,Arena Barueri,0,2,SP,BA,0.0,38,37
3967,13,2012-07-28,18:30,,,,,-, Beira Rio,0,0,RS,RJ,0.0,10,12
3968,13,2012-07-28,18:30,,,,,Coritiba, Couto Pereira,2,1,PR,RS,0.0,11,6
3969,13,2012-07-28,21:00,,,,,Botafogo-RJ,Engenhão,1,0,RJ,SC,0.0,7,31
3970,13,2012-07-29,16:00,,,,,Sao Paulo, Morumbi,4,1,SP,RJ,0.0,2,41
3971,13,2012-07-29,16:00,,,,,-,Engenhão,0,0,RJ,MG,0.0,9,35
3972,13,2012-07-29,16:00,,,,,-,Ilha do Retiro,0,0,PE,GO,0.0,18,17
3973,13,2012-07-29,16:00,,,,,-,Pituaçu,0,0,BA,SP,0.0,37,8
3974,13,2012-07-29,18:30,,,,,Cruzeiro,  Independência,2,1,MG,SP,0.0,30,38
3975,13,2012-07-29,18:30,,,,,Santos, Vila Belmiro,2,1,SP,SP,0.0,28,44
3976,13,2012-07-29,18:30,,,,,Portuguesa,Canindé,3,1,SP,PE,0.0,36,19
3977,14,2012-08-04,18:30,,,,,Internacional,Arena Barueri,0,1,SP,RS,0.0,38,10
3978,14,2012-08-04,18:30,,,,,Botafogo-RJ, Serra Dourada,1,2,GO,RJ,0.0,17,7
3979,14,2012-08-04,21:00,,,,,Portuguesa,Canindé,2,0,SP,SC,0.0,36,31
3980,14,2012-08-05,16:00,,,,,-, São Januário,0,0,RJ,SP,0.0,12,8
3981,14,2012-08-05,16:00,,,,,Gremio, Olímpico,3,1,RS,BA,0.0,6,37
3982,14,2012-08-05,16:00,,,,,Fluminense, Couto Pereira,0,2,PR,RJ,0.0,11,9
3983,14,2012-08-05,16:00,,,,,Sao Paulo, Morumbi,1,0,SP,PE,0.0,2,18
3984,14,2012-08-05,18:30,,,,,Ponte Preta,  Independência,1,2,MG,SP,0.0,30,44
3985,14,2012-08-05,18:30,,,,,Nautico,Aflitos,3,0,PE,SP,0.0,19,28
3987,15,2012-08-08,19:30,,,,,Vasco,Ilha do Retiro,0,2,PE,RJ,0.0,18,12
3988,15,2012-08-08,19:30,,,,,-, Beira Rio,0,0,RS,PE,0.0,10,19
3989,15,2012-08-08,20:30,,,,,-,Pituaçu,0,0,BA,SP,0.0,37,36
3990,15,2012-08-08,20:30,,,,,-, Pacaembu,1,1,SP,GO,0.0,8,17
3991,15,2012-08-08,21:50,,,,,Flamengo, Orlando Scarpelli,0,2,SC,RJ,0.0,31,41
3992,15,2012-08-08,21:50,,,,,Palmeiras,Engenhão,1,2,RJ,SP,0.0,7,38
3993,15,2012-08-08,21:50,,,,,Santos, Vila Belmiro,4,2,SP,MG,0.0,28,30
3994,15,2012-08-09,21:00,,,,,-, Moisés Lucarelli,0,0,SP,RS,0.0,44,6
3995,15,2012-08-09,21:00,,,,,Atletico-MG,  Independência,1,0,MG,PR,0.0,35,11
3996,15,2012-08-09,21:00,,,,,Fluminense, São Januário,2,1,RJ,SP,0.0,9,2
3997,16,2012-08-11,18:30,,,,,Cruzeiro,Pituaçu,0,1,BA,MG,0.0,37,30
3998,16,2012-08-11,18:30,,,,,Figueirense,Ilha do Retiro,0,1,PE,SC,0.0,18,31
3999,16,2012-08-11,18:30,,,,,-, Pacaembu,2,2,SP,GO,0.0,28,17
4000,16,2012-08-11,21:00,,,,,Flamengo,  Raulino de Oliveira,2,0,RJ,PE,0.0,41,19
4001,16,2012-08-12,16:00,,,,,Atletico-MG,  Independência,1,0,MG,RJ,0.0,35,12
4002,16,2012-08-12,16:00,,,,,Internacional, Beira Rio,2,1,RS,SP,0.0,10,44
4003,16,2012-08-12,16:00,,,,,Corinthians, Couto Pereira,1,2,PR,SP,0.0,11,8
4004,16,2012-08-12,16:00,,,,,Gremio, Morumbi,1,2,SP,RS,0.0,2,6
4005,16,2012-08-12,18:30,,,,,Fluminense,Engenhão,1,0,RJ,SP,0.0,9,38
4006,16,2012-08-12,18:30,,,,,-,Canindé,1,1,SP,RJ,0.0,36,7
4007,17,2012-08-15,19:30,,,,,Portuguesa, Olímpico,1,2,RS,SP,0.0,6,36
4008,17,2012-08-15,19:30,,,,,-,  Independência,1,1,MG,RJ,0.0,30,9
4009,17,2012-08-15,20:30,,,,,-, Serra Dourada,1,1,GO,MG,0.0,17,35
4010,17,2012-08-15,20:30,,,,,Bahia, Moisés Lucarelli,0,2,SP,BA,0.0,44,37
4011,17,2012-08-15,21:50,,,,,Palmeiras,Arena Barueri,1,0,SP,RJ,0.0,38,41
4012,17,2012-08-15,21:50,,,,,Nautico,Aflitos,3,0,PE,SP,0.0,19,2
4013,17,2012-08-15,21:50,,,,,Botafogo-RJ,Engenhão,2,0,RJ,PE,0.0,7,18
4014,17,2012-08-16,21:00,,,,,-, São Januário,2,2,RJ,PR,0.0,12,11
4015,17,2012-08-16,21:00,,,,,Corinthians, Pacaembu,1,0,SP,RS,0.0,8,10
4016,17,2012-08-16,21:00,,,,,Santos, Orlando Scarpelli,1,3,SC,SP,0.0,31,28
4017,18,2012-08-18,18:30,,,,,Nautico,Aflitos,1,0,PE,BA,0.0,19,37
4018,18,2012-08-18,18:30,,,,,Fluminense,  Raulino de Oliveira,1,0,RJ,PE,0.0,9,18
4019,18,2012-08-18,21:00,,,,,Sao Paulo, Morumbi,3,0,SP,SP,0.0,2,44
4020,18,2012-08-19,16:00,,,,,Santos, Vila Belmiro,3,2,SP,SP,0.0,28,8
4021,18,2012-08-19,16:00,,,,,Coritiba, Couto Pereira,4,0,PR,MG,0.0,11,30
4022,18,2012-08-19,16:00,,,,,Atletico-MG,  Independência,3,2,MG,RJ,0.0,35,7
4023,18,2012-08-19,16:00,,,,,Gremio, Olímpico,4,0,RS,SC,0.0,6,31
4024,18,2012-08-19,18:30,,,,,-,Canindé,1,1,SP,RS,0.0,36,10
4025,18,2012-08-19,18:30,,,,,Atletico-GO, Serra Dourada,2,1,GO,SP,0.0,17,38
4026,18,2012-08-19,18:30,,,,,Flamengo,Engenhão,1,0,RJ,RJ,0.0,41,12
4027,19,2012-08-25,18:30,,,,,Santos, Pacaembu,1,2,SP,SP,0.0,38,28
4028,19,2012-08-25,18:30,,,,,Fluminense, São Januário,1,2,RJ,RJ,0.0,12,9
4029,19,2012-08-25,21:00,,,,,Ponte Preta, Moisés Lucarelli,2,1,SP,SP,0.0,44,36
4030,19,2012-08-26,16:00,,,,,Gremio, Beira Rio,0,1,RS,RS,0.0,10,6
4031,19,2012-08-26,16:00,,,,,-,Engenhão,0,0,RJ,RJ,0.0,7,41
4032,19,2012-08-26,16:00,,,,,Sao Paulo, Pacaembu,1,2,SP,SP,0.0,8,2
4033,19,2012-08-26,16:00,,,,,Figueirense, Orlando Scarpelli,3,1,SC,PR,0.0,31,11
4034,19,2012-08-26,18:30,,,,,-,  Independência,2,2,MG,MG,0.0,30,35
4035,19,2012-08-26,18:30,,,,,-,Pituaçu,1,1,BA,GO,0.0,37,17
4036,19,2012-08-26,18:30,,,,,-,Ilha do Retiro,0,0,PE,PE,0.0,18,19
4037,20,2012-08-29,19:30,,,,,Coritiba, Couto Pereira,1,0,PR,RS,0.0,11,10
4038,20,2012-08-29,19:30,,,,,Bahia, Vila Belmiro,1,3,SP,BA,0.0,28,37
4039,20,2012-08-29,20:30,,,,,Portuguesa,Canindé,3,0,SP,SP,0.0,36,38
4040,20,2012-08-29,20:30,,,,,Nautico,Aflitos,3,2,PE,SC,0.0,19,31
4041,20,2012-08-29,20:30,,,,,-,  Independência,2,2,MG,SP,0.0,35,44
4042,20,2012-08-29,22:00,,,,,-,Engenhão,1,1,RJ,SP,0.0,9,8
4043,20,2012-08-29,22:00,,,,,Gremio, Olímpico,2,0,RS,RJ,0.0,6,12
4044,20,2012-08-29,22:00,,,,,Cruzeiro, Serra Dourada,0,2,GO,MG,0.0,17,30
4045,20,2012-08-30,21:00,,,,,-,  Raulino de Oliveira,1,1,RJ,PE,0.0,41,18
4046,20,2012-08-30,21:00,,,,,Sao Paulo, Morumbi,4,0,SP,RJ,0.0,2,7
4047,21,2012-09-01,18:30,,,,,-, Pacaembu,0,0,SP,RS,0.0,38,6
4048,21,2012-09-01,18:30,,,,,-, Orlando Scarpelli,2,2,SC,RJ,0.0,31,9
4049,21,2012-09-01,21:00,,,,,Vasco, São Januário,2,0,RJ,SP,0.0,12,36
4050,21,2012-09-02,16:00,,,,,Internacional, Beira Rio,4,1,RS,RJ,0.0,10,41
4051,21,2012-09-02,16:00,,,,,Corinthians, Pacaembu,1,0,SP,MG,0.0,8,35
4052,21,2012-09-02,16:00,,,,,Bahia,Pituaçu,1,0,BA,SP,0.0,37,2
4053,21,2012-09-02,16:00,,,,,Sport,Ilha do Retiro,2,1,PE,SP,0.0,18,28
4054,21,2012-09-02,18:30,,,,,Ponte Preta, Moisés Lucarelli,3,1,SP,GO,0.0,44,17
4055,21,2012-09-02,18:30,,,,,Cruzeiro,  Independência,3,0,MG,PE,0.0,30,19
4056,21,2012-09-02,18:30,,,,,Botafogo-RJ,Engenhão,2,0,RJ,PR,0.0,7,11
4057,22,2012-09-05,19:30,,,,,Ponte Preta,  Raulino de Oliveira,0,1,RJ,SP,0.0,41,44
